player_id,match_id,team_id,team_name,player_name,yellow_cards,red_cards,fouls_for,fouls_against,position
403596,151600,43911,MEX,Jorge SANCHEZ,0.0,0.0,0.0,0.0,Defender
430763,151600,43911,MEX,Luis ROMO,0.0,0.0,0.0,0.0,Midfielder
395516,151600,43911,MEX,Cesar MONTES,0.0,1.0,1.0,2.0,Defender
372090,151600,43911,MEX,Orbelin PINEDA,0.0,0.0,0.0,0.0,Midfielder
464533,151600,43911,MEX,Brian GUTIERREZ,1.0,0.0,1.0,2.0,Midfielder
419518,151600,43911,MEX,Erik LIRA,0.0,0.0,2.0,0.0,Midfielder
402772,151600,43911,MEX,Jesus GALLARDO,0.0,0.0,0.0,1.0,Defender
406135,151600,43911,MEX,Cesar HUERTA,0.0,0.0,0.0,0.0,Forward
215285,151600,43911,MEX,Guillermo OCHOA,0.0,0.0,0.0,0.0,Goalkeeper
485070,151600,43911,MEX,Raul RANGEL,0.0,0.0,0.0,0.0,Goalkeeper
514336,151600,43911,MEX,Armando GONZALEZ,0.0,0.0,0.0,1.0,Forward
403585,151600,43911,MEX,Roberto ALVARADO,0.0,0.0,2.0,2.0,Forward
441261,151600,43911,MEX,Israel REYES,0.0,0.0,0.0,0.0,Defender
441260,151600,43911,MEX,Carlos ACEVEDO,0.0,0.0,0.0,0.0,Goalkeeper
356731,151600,43911,MEX,Raul JIMENEZ,0.0,0.0,0.0,1.0,Forward
430759,151600,43911,MEX,Santiago GIMENEZ,0.0,0.0,0.0,0.0,Forward
416576,151600,43911,MEX,Alvaro FIDALGO,0.0,0.0,2.0,0.0,Midfielder
386339,151600,43911,MEX,Guillermo MARTINEZ,0.0,0.0,0.0,0.0,Forward
461177,151600,43911,MEX,Obed VARGAS,0.0,0.0,0.0,0.0,Midfielder
430766,151600,43911,MEX,Alexis VEGA,0.0,0.0,0.0,0.0,Forward
429157,151600,43911,MEX,Julian QUINONES,0.0,0.0,2.0,1.0,Forward
500037,151600,43911,MEX,Gilberto MORA,0.0,0.0,0.0,1.0,Midfielder
425701,151600,43911,MEX,Johan VASQUEZ,0.0,0.0,0.0,0.0,Defender
500038,151600,43911,MEX,Mateo CHAVEZ,0.0,0.0,0.0,0.0,Defender
448051,151600,43911,MEX,Luis CHAVEZ,0.0,0.0,0.0,1.0,Midfielder
400634,151600,43911,MEX,Edson ALVAREZ,0.0,0.0,1.0,0.0,Defender
504199,151600,43883,RSA,Mbekezeli MBOKAZI,0.0,0.0,2.0,1.0,Defender
486161,151600,43883,RSA,Relebohile MOFOKENG,0.0,0.0,0.0,0.0,Forward
506039,151600,43883,RSA,Ime OKON,0.0,0.0,0.0,0.0,Defender
419223,151600,43883,RSA,Oswin APPOLLIS,0.0,0.0,0.0,0.0,Forward
504192,151600,43883,RSA,Khulumani NDAMANE,0.0,0.0,0.0,0.0,Defender
463234,151600,43883,RSA,Thapelo MASEKO,0.0,0.0,0.0,0.0,Forward
463221,151600,43883,RSA,Nkosinathi SIBISI,1.0,0.0,0.0,1.0,Defender
494246,151600,43883,RSA,Sipho CHAINE,0.0,0.0,0.0,0.0,Goalkeeper
481242,151600,43883,RSA,Iqraam RAYNERS,0.0,0.0,0.0,0.0,Forward
395986,151600,43883,RSA,Ronwen WILLIAMS,0.0,0.0,0.0,0.0,Goalkeeper
390475,151600,43883,RSA,Sphephelo SITHOLE,0.0,1.0,0.0,3.0,Midfielder
395050,151600,43883,RSA,Aubrey MODIBA,0.0,0.0,2.0,2.0,Defender
502245,151600,43883,RSA,Olwethu MAKHANYA,0.0,0.0,0.0,0.0,Defender
419225,151600,43883,RSA,Bradley Cross,0.0,0.0,0.0,0.0,Defender
510850,151600,43883,RSA,Thabang MATULUDI,0.0,0.0,0.0,0.0,Defender
430917,151600,43883,RSA,Evidence MAKGOPA,0.0,0.0,0.0,0.0,Forward
395984,151600,43883,RSA,Themba ZWANE,0.0,1.0,0.0,1.0,Midfielder
504193,151600,43883,RSA,Tshepang MOREMI,0.0,0.0,0.0,0.0,Forward
419211,151600,43883,RSA,Lyle FOSTER,0.0,0.0,1.0,0.0,Forward
494248,151600,43883,RSA,Thalente MBATHA,0.0,0.0,0.0,0.0,Midfielder
403616,151600,43883,RSA,Teboho MOKOENA,1.0,0.0,2.0,1.0,Midfielder
395059,151600,43883,RSA,Ricardo GOSS,0.0,0.0,0.0,0.0,Goalkeeper
463218,151600,43883,RSA,Khuliso MUDAU,0.0,0.0,3.0,2.0,Defender
504200,151600,43883,RSA,Samukele KABINI,0.0,0.0,0.0,0.0,Defender
506038,151600,43883,RSA,Kamogelo SEBELEBELE,0.0,0.0,0.0,0.0,Forward
463236,151600,43883,RSA,Jayden ADAMS,0.0,0.0,0.0,0.0,Midfielder
395084,151608,43822,KOR,HWANG Inbeom,0.0,0.0,0.0,0.0,Midfielder
430385,151608,43822,KOR,KIM Jingyu,0.0,0.0,1.0,0.0,Midfielder
423855,151608,43822,KOR,EOM Jisung,0.0,0.0,0.0,0.0,Midfielder
479316,151608,43822,KOR,PARK Jinseob,0.0,0.0,0.0,0.0,Defender
448586,151608,43822,KOR,OH Hyeongyu,0.0,0.0,1.0,0.0,Forward
402817,151608,43822,KOR,PAIK Seungho,0.0,0.0,2.0,0.0,Midfielder
430387,151608,43822,KOR,CHO Guesung,0.0,0.0,0.0,0.0,Forward
390525,151608,43822,KOR,LEE Jaesung,0.0,0.0,2.0,1.0,Midfielder
418485,151608,43822,KOR,KIM Taehyeon,0.0,0.0,0.0,0.0,Defender
511828,151608,43822,KOR,CASTROP Jens,0.0,0.0,0.0,0.0,Defender
448585,151608,43822,KOR,YANG Hyunjun,0.0,0.0,0.0,0.0,Midfielder
307849,151608,43822,KOR,SON Heungmin,0.0,0.0,2.0,0.0,Forward
464374,151608,43822,KOR,BAE Junho,0.0,0.0,0.0,0.0,Midfielder
429600,151608,43822,KOR,LEE Donggyeong,0.0,0.0,0.0,0.0,Midfielder
274281,151608,43822,KOR,KIM Seunggyu,0.0,0.0,0.0,0.0,Goalkeeper
522282,151608,43822,KOR,CHO Wije,0.0,0.0,0.0,0.0,Defender
395083,151608,43822,KOR,HWANG Heechan,0.0,0.0,1.0,0.0,Midfielder
423874,151608,43822,KOR,LEE Hanbeom,0.0,0.0,0.0,3.0,Defender
397753,151608,43822,KOR,JO Hyeonwoo,0.0,0.0,0.0,0.0,Goalkeeper
423880,151608,43822,KOR,LEE Taeseok,0.0,0.0,1.0,1.0,Defender
402820,151608,43822,KOR,SONG Bumkeun,0.0,0.0,0.0,0.0,Goalkeeper
492315,151608,43822,KOR,LEE Gihyuk,1.0,0.0,2.0,1.0,Midfielder
448580,151608,43822,KOR,KIM Moonhwan,0.0,0.0,0.0,0.0,Defender
418490,151608,43822,KOR,LEE Kangin,0.0,0.0,4.0,0.0,Midfielder
429608,151608,43822,KOR,SEOL Youngwoo,0.0,0.0,0.0,1.0,Defender
395088,151608,43822,KOR,KIM Minjae,0.0,0.0,0.0,2.0,Defender
506775,151608,43995,CZE,Hugo SOCHUREK,0.0,0.0,0.0,0.0,Midfielder
472908,151608,43995,CZE,Vladimir COUFAL,0.0,0.0,1.0,3.0,Defender
511118,151608,43995,CZE,Lukas HORNICEK,0.0,0.0,0.0,0.0,Goalkeeper
401481,151608,43995,CZE,Patrik Schick,0.0,0.0,1.0,0.0,Forward
483961,151608,43995,CZE,Tomas CHORY,0.0,0.0,1.0,2.0,Forward
441170,151608,43995,CZE,Ladislav KREJCI,0.0,0.0,1.0,3.0,Defender
358003,151608,43995,CZE,Vladimir DARIDA,0.0,0.0,0.0,0.0,Midfielder
514334,151608,43995,CZE,Stepan CHALOUPEK,0.0,0.0,0.0,1.0,Defender
486081,151608,43995,CZE,Lukas CERV,0.0,0.0,0.0,0.0,Midfielder
441171,151608,43995,CZE,Jan KUCHTA,0.0,0.0,0.0,0.0,Forward
519985,151608,43995,CZE,Denis VISINSKY,0.0,0.0,0.0,0.0,Forward
483936,151608,43995,CZE,David DOUDERA,0.0,0.0,0.0,0.0,Defender
441162,151608,43995,CZE,Jindrich STANEK,0.0,0.0,0.0,0.0,Goalkeeper
486082,151608,43995,CZE,Pavel SULC,0.0,0.0,1.0,1.0,Forward
484012,151608,43995,CZE,Matej KOVAR,0.0,0.0,0.0,0.0,Goalkeeper
433754,151608,43995,CZE,Adam HLOZEK,0.0,0.0,1.0,0.0,Forward
484011,151608,43995,CZE,Lukas PROVOD,0.0,0.0,1.0,1.0,Midfielder
441166,151608,43995,CZE,Jaroslav ZELENY,0.0,0.0,1.0,0.0,Defender
441167,151608,43995,CZE,Tomas HOLES,0.0,0.0,0.0,0.0,Defender
483990,151608,43995,CZE,David JURASEK,0.0,0.0,0.0,0.0,Defender
484003,151608,43995,CZE,Mojmir CHYTIL,0.0,0.0,0.0,1.0,Forward
523097,151608,43995,CZE,Alexandr SOJKA,0.0,0.0,1.0,0.0,Midfielder
433755,151608,43995,CZE,David Zima,0.0,0.0,0.0,0.0,Defender
433668,151608,43995,CZE,Michal SADILEK,0.0,0.0,0.0,0.0,Midfielder
404885,151608,43995,CZE,Tomas SOUCEK,0.0,0.0,0.0,1.0,Midfielder
486080,151608,43995,CZE,Robin HRANAC,0.0,0.0,0.0,3.0,Defender
441257,151614,43899,CAN,Jonathan DAVID,0.0,0.0,1.0,0.0,Forward
423933,151614,43899,CAN,Jayden Nelson,0.0,0.0,0.0,0.0,Forward
441255,151614,43899,CAN,Dayne ST. CLAIR,0.0,0.0,0.0,0.0,Goalkeeper
441258,151614,43899,CAN,Ismael KONE,0.0,0.0,2.0,1.0,Midfielder
466585,151614,43899,CAN,Moise BOMBITO,0.0,0.0,0.0,0.0,Defender
480322,151614,43899,CAN,Luc DE FOUGEROLLES,1.0,0.0,4.0,2.0,Defender
430138,151614,43899,CAN,Tajon BUCHANAN,0.0,0.0,2.0,0.0,Forward
485064,151614,43899,CAN,Niko SIGUR,0.0,0.0,0.0,0.0,Defender
448390,151614,43899,CAN,Mathieu CHOINIERE,0.0,0.0,0.0,0.0,Midfielder
412144,151614,43899,CAN,Alphonso DAVIES,0.0,0.0,0.0,0.0,Defender
441252,151614,43899,CAN,Alistair JOHNSTON,1.0,0.0,2.0,2.0,Defender
423941,151614,43899,CAN,Nathan SALIBA,0.0,0.0,0.0,0.0,Midfielder
431696,151614,43899,CAN,Richie LARYEA,0.0,0.0,1.0,0.0,Defender
331732,151614,43899,CAN,Maxime CREPEAU,0.0,0.0,0.0,0.0,Goalkeeper
493970,151614,43899,CAN,Promise DAVID,0.0,0.0,1.0,2.0,Forward
448402,151614,43899,CAN,Joel WATERMAN,0.0,0.0,0.0,0.0,Defender
448411,151614,43899,CAN,Jacob SHAFFELBURG,0.0,0.0,0.0,0.0,Midfielder
433635,151614,43899,CAN,Stephen EUSTAQUIO,0.0,0.0,3.0,2.0,Midfielder
486929,151614,43899,CAN,Tani OLUWASEYI,0.0,0.0,2.0,0.0,Forward
371958,151614,43899,CAN,Derek CORNELIUS,0.0,0.0,1.0,0.0,Defender
370986,151614,43899,CAN,Jonathan OSORIO,0.0,0.0,0.0,0.0,Midfielder
466687,151614,43899,CAN,Ali AHMED,0.0,0.0,0.0,0.0,Forward
463817,151614,43899,CAN,Owen GOODMAN,0.0,0.0,0.0,0.0,Goalkeeper
441259,151614,43899,CAN,Liam MILLAR,0.0,0.0,0.0,1.0,Midfielder
390670,151614,43899,CAN,Cyle LARIN,0.0,0.0,1.0,0.0,Forward
514070,151614,43899,CAN,Alfie JONES,0.0,0.0,0.0,0.0,Defender
376230,151614,44037,BIH,Sead KOLASINAC,0.0,0.0,2.0,3.0,Defender
522846,151614,44037,BIH,Ermin MAHMIC,0.0,0.0,0.0,0.0,Midfielder
494640,151614,44037,BIH,Amar MEMIC,0.0,0.0,1.0,1.0,Midfielder
483966,151614,44037,BIH,Benjamin TAHIROVIC,0.0,0.0,1.0,0.0,Midfielder
464566,151614,44037,BIH,Esmir BAJRAKTAREVIC,0.0,0.0,1.0,1.0,Forward
482974,151614,44037,BIH,Ivan BASIC,0.0,0.0,0.0,2.0,Midfielder
489521,151614,44037,BIH,Stjepan RADELJIC,0.0,0.0,0.0,0.0,Defender
494639,151614,44037,BIH,Arjan MALIC,0.0,0.0,0.0,0.0,Defender
482976,151614,44037,BIH,Amar DEDIC,0.0,0.0,1.0,1.0,Defender
389886,151614,44037,BIH,Dzenis BURNIC,0.0,0.0,0.0,0.0,Midfielder
300409,151614,44037,BIH,Edin DZEKO,0.0,0.0,0.0,0.0,Forward
519954,151614,44037,BIH,Jovo LUKIC,1.0,0.0,0.0,1.0,Forward
485063,151614,44037,BIH,Samed BAZDAR,0.0,0.0,1.0,1.0,Forward
372436,151614,44037,BIH,Ivan SUNJIC,0.0,0.0,0.0,2.0,Midfielder
430196,151614,44037,BIH,Amir HADZIAHMETOVIC,0.0,0.0,0.0,0.0,Midfielder
482978,151614,44037,BIH,Nikola VASILJ,0.0,0.0,0.0,0.0,Goalkeeper
430194,151614,44037,BIH,Dennis HADZIKADUNIC,0.0,0.0,0.0,0.0,Defender
484022,151614,44037,BIH,Tarik MUHAREMOVIC,0.0,0.0,1.0,1.0,Defender
504990,151614,44037,BIH,Kerim ALAJBEGOVIC,0.0,0.0,0.0,1.0,Forward
482984,151614,44037,BIH,Haris TABAKOVIC,0.0,0.0,0.0,0.0,Forward
522842,151614,44037,BIH,Mladen JURKAS,0.0,0.0,0.0,0.0,Goalkeeper
489523,151614,44037,BIH,Armin GIGOVIC,0.0,0.0,1.0,0.0,Midfielder
436743,151614,44037,BIH,Ermedin DEMIROVIC,1.0,0.0,1.0,4.0,Forward
482969,151614,44037,BIH,Nihad MUJAKIC,0.0,0.0,0.0,0.0,Defender
491228,151614,44037,BIH,Martin ZLOMISLIC,0.0,0.0,0.0,0.0,Goalkeeper
489520,151614,44037,BIH,Nikola KATIC,1.0,0.0,0.0,2.0,Defender
406280,151625,43921,USA,Sergino DEST,0.0,0.0,0.0,0.0,Defender
436599,151625,43921,USA,Miles ROBINSON,0.0,0.0,0.0,0.0,Defender
390267,151625,43921,USA,Christian PULISIC,0.0,0.0,1.0,1.0,Forward
390238,151625,43921,USA,Tyler ADAMS,1.0,0.0,3.0,2.0,Midfielder
486390,151625,43921,USA,Max ARFSTEN,0.0,0.0,0.0,0.0,Defender
448214,151625,43921,USA,Malik TILLMAN,0.0,0.0,4.0,1.0,Midfielder
390278,151625,43921,USA,Alex ZENDEJAS,0.0,0.0,0.0,0.0,Forward
390259,151625,43921,USA,Weston McKENNIE,0.0,0.0,0.0,0.0,Midfielder
423700,151625,43921,USA,Joe SCALLY,0.0,0.0,0.0,0.0,Defender
441251,151625,43921,USA,Antonee ROBINSON,0.0,0.0,0.0,1.0,Defender
419082,151625,43921,USA,Ricardo PEPI,0.0,0.0,0.0,1.0,Forward
339510,151625,43921,USA,Tim REAM,0.0,0.0,0.0,0.0,Defender
385994,151625,43921,USA,Cristian ROLDAN,0.0,0.0,0.0,0.0,Midfielder
466624,151625,43921,USA,Folarin BALOGUN,0.0,0.0,4.0,0.0,Forward
419077,151625,43921,USA,Mark McKENZIE,0.0,0.0,0.0,0.0,Defender
390272,151625,43921,USA,Auston TRUSTY,0.0,0.0,0.0,0.0,Defender
499913,151625,43921,USA,Matt FREESE,0.0,0.0,0.0,0.0,Goalkeeper
464546,151625,43921,USA,Chris BRADY,0.0,0.0,0.0,0.0,Goalkeeper
390276,151625,43921,USA,Haji WRIGHT,0.0,0.0,0.0,0.0,Forward
419055,151625,43921,USA,Brenden AARONSON,0.0,0.0,0.0,0.0,Forward
406304,151625,43921,USA,Timothy WEAH,0.0,0.0,0.0,2.0,Forward
448217,151625,43921,USA,Matt TURNER,0.0,0.0,0.0,0.0,Goalkeeper
419062,151625,43921,USA,Chris RICHARDS,0.0,0.0,1.0,3.0,Defender
499912,151625,43921,USA,Sebastian BERHALTER,0.0,0.0,2.0,0.0,Midfielder
464542,151625,43921,USA,Alex FREEMAN,0.0,0.0,0.0,1.0,Defender
419068,151625,43921,USA,Giovanni REYNA,0.0,0.0,1.0,1.0,Midfielder
476348,151625,43928,PAR,Damian BOBADILLA,0.0,0.0,0.0,0.0,Midfielder
447991,151625,43928,PAR,Gaston OLVEIRA,0.0,0.0,0.0,0.0,Goalkeeper
441234,151625,43928,PAR,Julio ENCISO,0.0,0.0,4.0,0.0,Forward
485804,151625,43928,PAR,Gustavo CABALLERO,0.0,0.0,0.0,0.0,Midfielder
479601,151625,43928,PAR,Juan Jose CACERES,1.0,0.0,2.0,3.0,Defender
369749,151625,43928,PAR,Junior ALONSO,1.0,0.0,1.0,1.0,Defender
394829,151625,43928,PAR,Fabian BALBUENA,0.0,0.0,0.0,0.0,Defender
489417,151625,43928,PAR,Isidro PITTA,0.0,0.0,0.0,0.0,Forward
369768,151625,43928,PAR,Antonio SANABRIA,0.0,0.0,1.0,1.0,Forward
463128,151625,43928,PAR,Diego GOMEZ,1.0,0.0,0.0,1.0,Midfielder
406205,151625,43928,PAR,Braian OJEDA,0.0,0.0,0.0,0.0,Midfielder
385306,151625,43928,PAR,Andres CUBAS,0.0,0.0,0.0,5.0,Midfielder
463127,151625,43928,PAR,Gabriel AVALOS,0.0,0.0,0.0,0.0,Forward
486875,151625,43928,PAR,Gustavo VELAZQUEZ,0.0,0.0,0.0,0.0,Defender
463125,151625,43928,PAR,Ramon SOSA,0.0,0.0,1.0,0.0,Midfielder
386458,151625,43928,PAR,Alejandro ROMERO GAMARRA,0.0,0.0,1.0,1.0,Forward
424422,151625,43928,PAR,Matias GALARZA,0.0,0.0,0.0,0.0,Midfielder
318647,151625,43928,PAR,Gatito FERNANDEZ,0.0,0.0,0.0,0.0,Goalkeeper
495046,151625,43928,PAR,MAURICIO,0.0,0.0,1.0,0.0,Midfielder
431202,151625,43928,PAR,Omar ALDERETE,0.0,0.0,1.0,1.0,Defender
369744,151625,43928,PAR,Gustavo GOMEZ,0.0,0.0,0.0,2.0,Defender
520066,151625,43928,PAR,Jose CANALE,0.0,0.0,0.0,0.0,Defender
485802,151625,43928,PAR,Alex ARCE,1.0,0.0,0.0,1.0,Forward
494531,151625,43928,PAR,Orlando GILL,0.0,0.0,0.0,0.0,Goalkeeper
505495,151625,43928,PAR,Alexandro MAIDANA,0.0,0.0,0.0,0.0,Defender
369761,151625,43928,PAR,Miguel ALMIRON,1.0,0.0,1.0,1.0,Midfielder
386347,151613,43834,QAT,AKRAM AFIF,0.0,0.0,2.0,0.0,Forward
419461,151613,43834,QAT,SALAH ZAKARIA,0.0,0.0,0.0,0.0,Goalkeeper
386348,151613,43834,QAT,ASSIM MADIBO,0.0,0.0,1.0,1.0,Midfielder
284190,151613,43834,QAT,HASSAN ALHAYDOS,0.0,0.0,0.0,0.0,Forward
498458,151613,43834,QAT,MOHAMED MANAI,0.0,0.0,0.0,0.0,Forward
419463,151613,43834,QAT,YUSUF ABDURISAG,0.0,0.0,2.0,0.0,Forward
416056,151613,43834,QAT,MESHAAL BARSHAM,0.0,0.0,0.0,0.0,Goalkeeper
354861,151613,43834,QAT,KARIM BOUDIAF,0.0,0.0,1.0,0.0,Midfielder
419459,151613,43834,QAT,MAHMOUD ABUNADA,,,,,Goalkeeper
353251,151613,43834,QAT,AHMED ALAAELDIN,0.0,0.0,0.0,0.0,Forward
486639,151613,43834,QAT,TAHSIN MOHAMMED,0.0,0.0,0.0,0.0,Forward
402022,151613,43971,SUI,Yvon MVOGO,0.0,0.0,0.0,0.0,Goalkeeper
345059,151613,43834,QAT,ABDULAZIZ HATEM,0.0,0.0,0.0,0.0,Midfielder
433394,151613,43834,QAT,AHMED FATHY,0.0,0.0,0.0,0.0,Midfielder
356673,151613,43834,QAT,LUCAS MENDES,0.0,0.0,0.0,0.0,Defender
385067,151613,43834,QAT,BOUALEM KHOUKHI,0.0,0.0,0.0,2.0,Defender
429063,151613,43834,QAT,EDMILSON JUNIOR,0.0,0.0,1.0,3.0,Forward
419473,151613,43834,QAT,JASSEM GABER,1.0,0.0,0.0,2.0,Defender
512791,151613,43834,QAT,ISSA LAYE,0.0,0.0,0.0,0.0,Defender
386366,151613,43834,QAT,ALMOEZ ALI,0.0,0.0,0.0,0.0,Forward
416051,151613,43834,QAT,PEDRO MIGUEL,0.0,0.0,3.0,1.0,Defender
386387,151613,43834,QAT,SULTAN ALBRAKE,0.0,0.0,0.0,0.0,Defender
419441,151613,43834,QAT,HOMAM AHMED,0.0,0.0,0.0,1.0,Defender
510991,151613,43834,QAT,AYOUB ALOUI,0.0,0.0,0.0,1.0,Defender
385070,151613,43834,QAT,MOHAMMED MUNTARI,0.0,0.0,0.0,0.0,Forward
419436,151613,43834,QAT,AHMED ALGANEHI,0.0,0.0,0.0,0.0,Midfielder
486614,151613,43834,QAT,ALHASHMI ALHUSSEIN,0.0,0.0,0.0,0.0,Defender
398509,151613,43971,SUI,Nico ELVEDI,0.0,0.0,0.0,2.0,Defender
448103,151613,43971,SUI,Fabian RIEDER,0.0,0.0,0.0,0.0,Midfielder
356412,151613,43971,SUI,Silvan WIDMER,0.0,0.0,0.0,0.0,Defender
448131,151613,43971,SUI,Ruben VARGAS,0.0,0.0,4.0,1.0,Forward
402021,151613,43971,SUI,Remo FREULER,0.0,0.0,1.0,2.0,Midfielder
448120,151613,43971,SUI,Ardon JASHARI,0.0,0.0,0.0,0.0,Midfielder
448127,151613,43971,SUI,Noah OKAFOR,0.0,0.0,0.0,0.0,Forward
311558,151613,43971,SUI,Granit XHAKA,0.0,0.0,0.0,0.0,Midfielder
510908,151613,43971,SUI,Luca JAQUEZ,0.0,0.0,0.0,0.0,Defender
448104,151613,43971,SUI,Cedric ITTEN,0.0,0.0,0.0,0.0,Forward
493221,151613,43971,SUI,Miro MUHEIM,0.0,0.0,0.0,0.0,Defender
393480,151613,43971,SUI,Breel EMBOLO,0.0,0.0,0.0,2.0,Forward
401448,151613,43971,SUI,Denis ZAKARIA,1.0,0.0,0.0,1.0,Midfielder
448114,151613,43971,SUI,Dan NDOYE,0.0,0.0,4.0,0.0,Forward
484864,151613,43971,SUI,Aurele AMENDA,0.0,0.0,0.0,0.0,Defender
448124,151613,43971,SUI,Christian FASSNACHT,0.0,0.0,0.0,0.0,Forward
448112,151613,43971,SUI,Zeki AMDOUNI,0.0,0.0,2.0,0.0,Forward
448107,151613,43971,SUI,Gregor KOBEL,0.0,0.0,0.0,0.0,Goalkeeper
405178,151613,43971,SUI,Manuel AKANJI,0.0,0.0,0.0,0.0,Defender
433147,151613,43971,SUI,Michel AEBISCHER,0.0,0.0,1.0,0.0,Midfielder
484862,151613,43971,SUI,Marvin KELLER,0.0,0.0,0.0,0.0,Goalkeeper
448136,151613,43971,SUI,Eray COEMERT,0.0,0.0,0.0,0.0,Defender
502727,151613,43971,SUI,Johan MANZAMBI,0.0,0.0,0.0,1.0,Midfielder
313559,151613,43971,SUI,Ricardo RODRIGUEZ,0.0,0.0,0.0,2.0,Defender
411226,151613,43971,SUI,Djibril SOW,0.0,0.0,0.0,0.0,Midfielder
308370,151620,43924,BRA,ALISSON,0.0,0.0,0.0,0.0,Goalkeeper
475036,151620,43924,BRA,RAYAN,0.0,0.0,0.0,0.0,Forward
430605,151620,43924,BRA,BRUNO GUIMARAES,0.0,0.0,2.0,1.0,Midfielder
429392,151620,43924,BRA,DANILO SANTOS,0.0,0.0,0.0,0.0,Midfielder
394456,151620,43924,BRA,FABINHO,0.0,0.0,0.0,3.0,Midfielder
371956,151620,43924,BRA,LEO PEREIRA,0.0,0.0,0.0,0.0,Defender
308386,151620,43924,BRA,CASEMIRO,1.0,0.0,1.0,1.0,Midfielder
314197,151620,43924,BRA,NEYMAR JR,0.0,0.0,0.0,0.0,Forward
430597,151620,43924,BRA,GABRIEL MARTINELLI,0.0,0.0,0.0,0.0,Forward
396315,151620,43924,BRA,WEVERTON,0.0,0.0,0.0,0.0,Goalkeeper
411726,151620,43924,BRA,LUCAS PAQUETA,0.0,0.0,3.0,2.0,Midfielder
463746,151620,43924,BRA,ENDRICK,0.0,0.0,0.0,0.0,Forward
405742,151620,43924,BRA,VINICIUS JUNIOR,0.0,0.0,2.0,3.0,Forward
430609,151620,43924,BRA,MATHEUS CUNHA,0.0,0.0,1.0,0.0,Forward
335656,151620,43924,BRA,DANILO,0.0,0.0,0.0,0.0,Defender
485069,151620,43924,BRA,EDERSON SILVA,0.0,0.0,0.0,0.0,Midfielder
448420,151620,43924,BRA,LUIZ HENRIQUE,0.0,0.0,1.0,0.0,Forward
430601,151620,43924,BRA,GABRIEL MAGALHAES,0.0,0.0,1.0,1.0,Defender
433872,151620,43924,BRA,RAPHINHA,0.0,0.0,2.0,0.0,Forward
367981,151620,43924,BRA,DOUGLAS SANTOS,0.0,0.0,0.0,1.0,Defender
335658,151620,43924,BRA,ALEX SANDRO,0.0,0.0,0.0,0.0,Defender
430594,151620,43924,BRA,ROGER IBANEZ,1.0,0.0,1.0,2.0,Defender
431889,151620,43924,BRA,BREMER,0.0,0.0,0.0,0.0,Defender
519836,151620,43924,BRA,IGOR THIAGO,0.0,0.0,0.0,2.0,Forward
395427,151620,43924,BRA,EDERSON,0.0,0.0,0.0,0.0,Goalkeeper
332946,151620,43924,BRA,MARQUINHOS,0.0,0.0,0.0,0.0,Defender
372266,151620,43872,MAR,Sofyan AMRABAT,0.0,0.0,0.0,0.0,Midfielder
441307,151620,43872,MAR,Azzedine OUNAHI,0.0,0.0,0.0,0.0,Midfielder
505112,151620,43872,MAR,Gessime YASSINE,0.0,0.0,0.0,0.0,Midfielder
448612,151620,43872,MAR,Bilal EL KHANNOUSS,0.0,0.0,1.0,2.0,Midfielder
433426,151620,43872,MAR,Soufiane RAHIMI,0.0,0.0,0.0,0.0,Forward
524320,151620,43872,MAR,Amine SBAI,0.0,0.0,0.0,0.0,Forward
356956,151620,43872,MAR,Yassine BOUNOU,0.0,0.0,0.0,0.0,Goalkeeper
400721,151620,43872,MAR,Achraf HAKIMI,0.0,0.0,5.0,3.0,Defender
494742,151620,43872,MAR,Youssef BELAMMARI,0.0,0.0,0.0,0.0,Defender
411678,151620,43872,MAR,Ayoub El Kaabi,0.0,0.0,0.0,0.0,Forward
494293,151620,43872,MAR,Chemsdine TALBI,0.0,0.0,0.0,0.0,Midfielder
485767,151620,43872,MAR,Redouane HALHAL,0.0,0.0,0.0,0.0,Defender
395760,151620,43872,MAR,Marwane SAADANE,0.0,0.0,0.0,0.0,Defender
505097,151620,43872,MAR,Samir EL MOURABET,0.0,0.0,1.0,0.0,Midfielder
448598,151620,43872,MAR,Ismael SAIBARI,0.0,0.0,1.0,2.0,Midfielder
448607,151620,43872,MAR,Chadi RIAD,0.0,0.0,0.0,0.0,Defender
411680,151620,43872,MAR,Noussair MAZRAOUI,0.0,0.0,0.0,2.0,Defender
371553,151620,43872,MAR,Ahmed Reda TAGNAOUTI,0.0,0.0,0.0,0.0,Goalkeeper
485740,151620,43872,MAR,Neil EL AYNAOUI,0.0,0.0,3.0,4.0,Midfielder
523288,151620,43872,MAR,Ayoube AMAIMOUNI,0.0,0.0,0.0,0.0,Forward
403083,151620,43872,MAR,Issa Diop,0.0,0.0,0.0,0.0,Defender
430740,151620,43872,MAR,Brahim DIAZ,0.0,0.0,3.0,0.0,Forward
424071,151620,43872,MAR,Anass SALAH EDDINE,0.0,0.0,0.0,0.0,Defender
395755,151620,43872,MAR,Munir EL KAJOUI,0.0,0.0,0.0,0.0,Goalkeeper
485760,151620,43872,MAR,Ayyoub BOUADDI,0.0,0.0,2.0,1.0,Midfielder
485756,151620,43872,MAR,Zakaria EL OUAHDI,0.0,0.0,0.0,0.0,Defender
466853,151619,43908,HAI,Josue DUVERGER,0.0,0.0,0.0,0.0,Goalkeeper
